time_category,is_weekend,is_payday,caption_length,hashtag_count,is_question,is_hard_selling,has_cta,type_encoded,is_success
2,0,1,366,12,0,1,0,0,0
2,0,0,382,12,0,1,0,0,0
2,0,1,365,12,0,1,0,0,0
2,1,0,681,28,0,1,1,0,0
1,0,0,579,28,0,1,1,0,0
1,0,0,579,28,0,1,1,0,0
1,0,0,579,28,0,1,1,0,0
2,1,0,680,28,0,1,1,0,0
2,1,0,667,28,0,1,1,0,0
1,0,0,1072,28,0,1,0,0,0
1,0,0,1073,28,0,1,0,0,0
1,0,0,1054,28,0,1,0,0,0
1,0,0,1071,28,0,1,0,0,0
1,0,0,1085,28,0,1,0,0,0
1,0,0,1084,28,0,1,0,0,0
1,0,0,1071,28,0,1,0,0,0
1,0,0,1085,28,0,1,0,0,0
1,0,0,1085,28,0,1,0,0,0
1,0,0,1086,28,0,1,0,0,0
1,0,0,1070,28,0,1,0,0,0
1,0,0,1085,28,0,1,0,0,0
1,0,0,1093,28,0,1,0,0,0
1,0,0,1069,28,0,1,0,0,0
1,0,0,552,28,0,1,0,0,0
1,0,0,1094,28,0,1,0,0,0
1,0,0,558,28,0,1,1,0,0
1,1,0,70,0,0,0,0,0,0
1,0,0,552,28,0,1,0,0,0
0,1,0,750,28,0,1,1,0,0
0,1,0,750,28,0,1,1,0,0
0,1,0,742,27,0,1,1,0,0
0,1,0,903,28,0,1,1,0,0
0,1,0,817,28,0,1,1,0,0
0,1,0,903,28,0,1,1,0,0
0,1,0,828,28,0,1,1,0,0
0,1,0,903,28,0,1,1,0,0
0,1,0,817,28,0,1,1,0,0
0,1,0,828,28,0,1,1,0,0
0,1,0,817,28,0,1,1,0,0
0,1,0,811,28,0,1,1,0,0
0,1,0,828,28,0,1,1,0,0
0,1,0,1012,28,0,1,1,0,0
0,1,0,808,28,0,1,1,0,0
0,1,0,811,28,0,1,1,0,0
0,1,0,1012,28,0,1,1,0,0
0,1,0,811,28,0,1,1,0,0
0,1,0,1012,28,0,1,1,0,0
2,1,1,811,28,0,1,1,0,0
0,1,0,811,28,0,1,1,0,0
2,1,1,811,28,0,1,1,0,0
2,1,1,592,28,0,1,1,0,0
2,1,1,592,28,0,1,1,0,0
2,1,1,592,28,0,1,1,0,0
1,1,1,811,28,0,1,1,0,0
0,1,0,811,28,0,1,1,0,0
0,1,1,618,28,0,1,0,0,0
0,1,0,1012,28,0,1,1,0,0
0,1,1,618,28,0,1,0,0,0
0,1,1,618,28,0,1,0,0,0
0,1,0,907,28,0,1,1,0,0
0,1,0,903,28,0,1,1,0,0
0,1,0,906,28,0,1,1,0,0
3,1,0,858,30,0,1,1,0,0
0,1,0,913,28,0,1,1,0,0
3,1,0,879,31,0,1,1,0,0
0,1,0,878,28,0,1,1,0,0
3,1,0,816,28,0,1,1,0,0
3,1,0,841,28,0,1,1,0,0
3,1,0,896,28,0,1,1,0,0
3,1,0,872,28,0,1,1,0,0
3,1,0,828,28,0,1,1,0,0
3,1,0,885,28,0,1,1,0,0
3,1,0,879,31,0,1,1,0,0
3,1,0,618,28,0,1,0,0,0
1,0,0,824,28,0,1,0,0,0
2,1,0,728,28,0,1,1,0,0
2,1,0,812,28,0,1,1,0,0
3,1,0,618,28,0,1,0,0,0
2,1,0,817,28,0,1,1,0,0
2,1,0,618,28,0,1,0,0,0
2,1,0,812,28,0,1,1,0,0
2,1,0,817,28,0,1,1,0,0
2,1,0,817,28,0,1,1,0,0
2,1,0,12,0,0,0,0,0,0
0,0,1,683,28,0,1,1,0,0
0,0,1,683,28,0,1,1,0,0
2,0,1,806,28,0,1,1,0,0
0,0,1,683,28,0,1,1,0,0
1,0,1,1192,56,0,1,1,0,0
1,0,1,1192,56,0,1,1,0,0
1,0,0,555,28,0,1,0,0,0
1,0,0,555,28,0,1,0,0,0
1,0,0,565,28,0,1,0,0,0
1,0,0,554,28,0,1,0,0,0
1,0,0,555,28,0,1,0,0,0
1,0,0,554,28,0,1,0,0,0
0,0,0,588,28,0,1,0,0,0
1,0,0,574,28,0,1,0,0,0
0,0,0,653,28,0,1,0,0,0
1,0,0,574,28,0,1,0,0,0
0,0,0,653,28,0,1,0,0,0
0,0,0,653,28,0,1,0,0,0
1,0,0,574,28,0,1,0,0,0
0,0,0,588,28,0,1,0,0,0
0,0,0,794,22,1,1,1,0,0
0,0,0,588,28,0,1,0,0,0
0,0,0,794,22,1,1,1,0,0
0,0,0,794,22,1,1,1,0,0
0,0,0,583,28,0,1,0,0,0
0,0,0,574,28,0,1,0,0,0
0,0,0,583,28,0,1,0,0,0
0,1,0,473,31,0,1,0,0,0
0,1,0,475,31,0,1,0,0,0
0,1,0,648,31,0,1,1,0,0
0,1,0,471,31,0,1,0,0,0
0,1,0,477,31,0,1,0,0,0
0,1,0,831,22,1,1,0,0,0
0,1,0,477,31,0,1,0,0,0
0,1,0,471,31,0,1,0,0,0
0,1,0,726,31,0,1,0,0,0
0,1,0,616,31,0,1,0,0,0
0,1,0,865,31,0,1,1,0,0
0,1,0,748,31,0,1,0,0,0
0,1,0,890,31,0,1,1,0,0
0,1,0,773,31,0,1,1,0,0
0,1,0,694,31,0,1,1,0,0
0,1,0,779,31,0,1,1,0,0
0,0,0,845,22,1,1,1,0,0
0,1,0,573,31,0,1,0,0,0
0,0,0,845,22,1,1,1,0,0
0,1,0,653,31,0,1,0,0,0
0,1,0,723,31,0,1,1,0,0
0,1,0,693,31,0,1,0,0,0
0,1,0,702,31,0,1,0,0,0
0,0,0,845,22,1,1,1,0,0
1,0,0,903,30,0,1,0,0,1
0,1,1,635,28,0,1,0,0,1
0,1,0,614,28,0,1,0,0,1
1,1,1,627,28,0,1,0,0,1
0,1,1,560,28,0,1,0,0,1
0,1,0,639,28,0,1,0,0,1
1,1,1,650,28,0,1,0,0,1
3,0,1,362,27,0,1,0,0,1
3,0,1,644,27,0,1,1,0,1
0,1,0,657,28,0,1,0,0,1
0,1,0,629,28,0,1,0,0,1
0,1,0,573,28,0,1,0,0,1
0,1,0,579,28,0,1,0,0,1
2,0,0,279,22,0,1,0,0,0
1,1,1,758,28,0,1,0,0,0
1,1,1,661,22,0,1,0,0,0
1,0,0,279,22,0,1,0,0,0
1,1,1,643,27,0,1,1,0,0
1,1,1,659,22,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,279,22,0,1,0,0,0
3,0,0,279,22,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
2,0,0,279,22,0,1,0,0,0
3,0,0,279,22,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,276,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
3,0,0,267,21,0,1,0,0,0
